JID,VERDICT,own_verdict,JTYPE
"TYDM,110,審智簡,22,20211021,1",Win,Other,CRIMINAL
"TCDM,104,中智簡,96,20151130,1",Win,Other,CRIMINAL
"IPCM,109,刑智上重訴,8,20220623,3",Win,Other,CRIMINAL
"IPCM,100,刑智上訴,91,20120222,1",Lose,Other,CRIMINAL
"TPDM,100,智簡,1,20110502,1",Win,Other,CRIMINAL
"KLDM,99,基智簡,7,20100510,1",Win,Other,CRIMINAL
"PCDM,95,簡,947,20060329,1",Win,Other,CRIMINAL
"IPCV,105,民商上,11,20170426,2",Win,Mixed,CIVIL
"KLDM,98,基簡,1187,20091106,1",Win,Other,CRIMINAL
"TNDM,105,智簡,6,20160217,1",Win,Other,CRIMINAL
"SCDM,99,審竹簡,257,20100506,1",Win,Other,CRIMINAL
"TYDM,113,審智簡,8,20240730,1",Win,Other,CRIMINAL
"TCDM,91,易,3037,20030516,1",Win,Other,CRIMINAL
"TPDM,103,智簡附民,21,20150305,1",Win,Mixed,CWC
"TCDM,92,易,1565,20030625,1",Win,Other,CRIMINAL
"TYDM,111,桃智簡,7,20220517,1",Win,Other,CRIMINAL
"TPSV,110,台上,1516,20230209,1",Other,Remand,CIVIL
"IPCV,105,民專訴,53,20170628,3",Win,Mixed,CIVIL
"PCDM,94,簡,284,20050224,1",Win,Other,CRIMINAL
"SCDM,97,竹簡,1272,20081023,1",Win,Other,CRIMINAL
"KSDM,103,智簡,112,20140515,1",Win,Other,CRIMINAL
"KSDM,103,智簡,31,20140307,1",Win,Other,CRIMINAL
"KSHM,89,上易,1022,20000817",Win,Other,CRIMINAL
"TYDM,113,桃智簡,6,20240312,1",Win,Other,CRIMINAL
"NTDM,103,智重附民,1,20150130,1",Win,Mixed,CWC
"TNDM,94,簡,609,20050404,1",Win,Other,CRIMINAL
"KSDM,103,智簡,210,20150423,1",Win,Other,CRIMINAL
"KSHM,95,上訴,1822,20070313,1",Win,Other,CRIMINAL
"TNDM,99,智訴,7,20110315,1",Win,Other,CRIMINAL
"TPBA,90,訴,458,20020124,1",Win,Mixed,ADMINISTRATIVE
"HLDM,101,智易,2,20120928,1",Lose,Other,CRIMINAL
"TCDM,107,智簡,7,20180227,1",Win,Other,CRIMINAL
"KSDM,113,智簡,22,20240709,1",Win,Other,CRIMINAL
"MLDM,94,苗簡,587,20050804,1",Win,Other,CRIMINAL
"IPCM,109,刑智上訴,25,20210203,1",Win,Other,CRIMINAL
"KLDM,98,基簡,1339,20091207,1",Win,Other,CRIMINAL
"TCHM,91,上訴,1503,20030520,1",Win,Other,CRIMINAL
"IPCV,106,民著訴,22,20180226,1",Win,Other,CIVIL
"CTDM,110,智簡,33,20211103,1",Win,Other,CRIMINAL
"TYDM,110,審智簡,34,20220317,1",Win,Other,CRIMINAL
"KLDM,103,基智簡,3,20140530,1",Win,Other,CRIMINAL
"TPBA,91,訴,3838,20031022,1",Win,Mixed,ADMINISTRATIVE
"TCDM,108,中智簡,72,20191231,1",Win,Other,CRIMINAL
"TYDM,96,簡上,594,20080812,1",Lose,Other,CRIMINAL
"IPCA,101,行專訴,32,20121129,3",Win,Other,ADMINISTRATIVE
"TCDM,111,智簡附民,20,20221109,1",Win,Mixed,CWC
"TCDM,104,中智簡,58,20150617,1",Win,Other,CRIMINAL
"TPDM,112,智易,19,20230704,1",Win,Other,CRIMINAL
"PCDM,110,智簡,28,20210316,1",Win,Other,CRIMINAL
"ULDM,98,易,631,20100329,1",Mixed,Other,CRIMINAL
"CHDM,102,智簡,8,20130426,1",Win,Other,CRIMINAL
"IPCV,98,民著訴,28,20100105,1",Win,Mixed,CIVIL
"IPCV,99,民著上更(一),1,20101111,1",Lose,Other,CIVIL
"IPCM,102,刑智上易,60,20131018,1",Win,Other,CRIMINAL
"PCDM,105,智簡,20,20160429,1",Win,Other,CRIMINAL
"CYDM,97,嘉簡,123,20080129,1",Win,Other,CRIMINAL
"SCDM,103,智簡,1,20140227,1",Win,Other,CRIMINAL
"IPCV,105,民專訴,41,20170220,2",Win,Mixed,CIVIL
"PCDM,101,智易,31,20130222,1",Lose,Other,CRIMINAL
"TPSV,110,台上,2302,20211216,1",Other,Remand,CIVIL
"CTDM,109,智簡,26,20200616,1",Win,Other,CRIMINAL
"KSDM,107,智簡,66,20190503,1",Win,Other,CRIMINAL
"IPCM,110,刑智上易,23,20220830,1",Win,Other,CRIMINAL
"CTDM,105,智簡,53,20160922,1",Win,Other,CRIMINAL
"IPCV,105,民商上,10,20170223,1",Win,Mixed,CIVIL
"KSDM,99,智簡,52,20101220,1",Win,Other,CRIMINAL
"TYDM,98,簡上,578,20090930,1",Win,Other,CRIMINAL
"SCDM,111,智簡,9,20220824,1",Win,Other,CRIMINAL
"TPAA,108,判,466,20191009,1",Other,Remand,ADMINISTRATIVE
"IPCV,111,民商上易,2,20220818,1",Win,Mixed,CIVIL
"CYDM,110,智簡,39,20211216,1",Win,Other,CRIMINAL
"KSDM,105,智簡,108,20170630,1",Win,Other,CRIMINAL
"KSDM,104,智簡附民,16,20150804,1",Win,Mixed,CWC
"IPCM,98,刑智上訴,40,20100408,1",Win,Other,CRIMINAL
"IPCV,110,民專訴,19,20211228,3",Win,Mixed,CIVIL
"SDEM,103,沙智簡,3,20140331,1",Win,Other,CRIMINAL
"TPDM,106,智簡,9,20170306,1",Win,Other,CRIMINAL
"KSDM,109,智易,6,20200703,1",Lose,Other,CRIMINAL
"TPDM,92,簡,729,20030321,1",Win,Other,CRIMINAL
"KSDM,92,簡,304,20030124,1",Win,Other,CRIMINAL
"HLDM,99,花簡,3,20100430,1",Win,Other,CRIMINAL
"TYDM,112,壢智簡,22,20240109,1",Win,Other,CRIMINAL
"TPHM,94,上訴,2488,20051012,1",Win,Other,CRIMINAL
"PCDM,92,易,855,20030612,1",Win,Other,CRIMINAL
"TPDM,103,智附民,17,20141201,1",Win,Mixed,CWC
"CHDM,109,智簡,14,20200527,1",Win,Other,CRIMINAL
"IPCM,97,刑智上易,33,20081009,1",Lose,Remand,CRIMINAL
"TPAA,106,判,71,20170216,1",Other,Remand,ADMINISTRATIVE
"PCDM,95,簡,189,20060207,1",Win,Other,CRIMINAL
"CHDM,105,智易,11,20161031,1",Win,Other,CRIMINAL
"TPBA,95,訴,429,20070215,1",Win,Mixed,ADMINISTRATIVE
"PCDM,105,智簡,7,20160112,1",Win,Other,CRIMINAL
"KSDM,90,易,1408,20010621,4",Win,Other,CRIMINAL
"KSDM,100,智簡,103,20110614,1",Win,Other,CRIMINAL
"TYDM,107,智易,16,20190919,1",Win,Other,CRIMINAL
"SLEM,93,士簡,295,20040316,1",Win,Other,CRIMINAL
"TYDM,90,易,689,20020319,1",Lose,Other,CRIMINAL
"KSDM,102,智簡,136,20131014,1",Win,Other,CRIMINAL
"KSHM,93,上更(一),256,20041222,1",Win,Other,CRIMINAL
"CYDM,107,智簡,7,20180307,1",Win,Other,CRIMINAL
"PCDM,105,智簡,52,20160919,1",Win,Other,CRIMINAL
"KSDM,103,智簡,15,20140331,1",Win,Other,CRIMINAL
"IPCM,103,刑智上易,85,20141128,1",Lose,Other,CRIMINAL
"TPHM,91,上易,3290,20030227,1",Win,Other,CRIMINAL
"IPCA,113,行專訴,16,20241023,3",Win,Other,ADMINISTRATIVE
"SCDM,98,審竹簡,1230,20100201,1",Win,Other,CRIMINAL
"PCDM,96,簡,4266,20071019,1",Win,Other,CRIMINAL
"IPCA,98,行商訴,47,20090702,3",Win,Other,ADMINISTRATIVE
"CTDM,107,智易,5,20181210,1",Win,Other,CRIMINAL
"NTDM,96,投刑簡,501,20070731,1",Win,Other,CRIMINAL
"TPDM,108,智易,13,20191009,1",Lose,Other,CRIMINAL
"TCDM,111,智簡上,5,20221227,1",Lose,Other,CRIMINAL
"IPCV,106,民著上更(一),3,20190530,1",Lose,Mixed,CIVIL
"TPDM,95,簡上,318,20070515,1",Lose,Other,CRIMINAL
"PTDM,111,智簡附民,1,20221125,1",Win,Mixed,CWC
"KSDM,112,智簡,50,20240229,1",Win,Other,CRIMINAL
"CHDM,108,智簡,30,20191122,1",Win,Other,CRIMINAL
"TCDM,99,中智簡,49,20100723,1",Win,Other,CRIMINAL
"TPDM,102,智易,3,20131129,1",Win,Other,CRIMINAL
"CHDM,82,易,2502,20010219,2",Lose,Other,CRIMINAL
"TPDM,92,訴,1827,20040128,1",Mixed,Other,CRIMINAL
"TCDM,92,易,866,20030626,1",Win,Other,CRIMINAL
"IPCM,112,刑智上重訴,8,20241209,2",Win,Other,CRIMINAL
"KSDM,101,智易,17,20121218,1",Lose,Other,CRIMINAL
"TNDV,95,智,17,20060629,1",Win,Mixed,CIVIL
"TCDM,103,中智簡,42,20140430,1",Win,Other,CRIMINAL
"KSDM,109,智易,9,20210219,1",Win,Other,CRIMINAL
"NTDM,100,埔智簡,3,20110928,1",Win,Other,CRIMINAL
"IPCA,106,行商訴,57,20180906,1",Win,Other,ADMINISTRATIVE
"TPAA,104,判,308,20150611,1",Other,Remand,ADMINISTRATIVE
"CHDM,110,智簡,13,20210407,1",Win,Other,CRIMINAL
"CYDM,113,智簡,1,20240521,1",Win,Other,CRIMINAL
"KLDM,100,基智簡,15,20111031,1",Win,Other,CRIMINAL
"KSDM,92,簡,2089,20030610,1",Win,Other,CRIMINAL
"TCEM,93,中簡,148,20031212,1",Win,Other,CRIMINAL
"PTDM,99,智簡上,3,20100819,1",Lose,Other,CRIMINAL
"PTDM,104,智訴,4,20170426,1",Win,Other,CRIMINAL
"KSDM,103,智簡,214,20150518,1",Win,Other,CRIMINAL
"KSDM,110,智簡附民,14,20210928,1",Win,Mixed,CWC
"ILDM,102,智簡上,2,20131230,1",Lose,Other,CRIMINAL
"TNDM,96,簡,1201,20070503,1",Win,Other,CRIMINAL
"TNDM,107,智簡,56,20181221,1",Win,Other,CRIMINAL
"TPDM,103,智易,32,20140625,1",Win,Other,CRIMINAL
"TPDM,96,簡上,56,20070828,1",Lose,Other,CRIMINAL
"PTDM,110,智簡,9,20210713,1",Win,Other,CRIMINAL
"TPBA,93,訴,3164,20051012,2",Win,Other,ADMINISTRATIVE
"TYDM,110,桃智簡,4,20210729,1",Win,Other,CRIMINAL
"CYDM,104,智簡,38,20151231,1",Win,Other,CRIMINAL
"KSDM,100,智簡,40,20110427,1",Win,Other,CRIMINAL
"MLDM,103,智訴,1,20141029,1",Win,Other,CRIMINAL
"TPDM,103,智重附民,7,20150410,1",Win,Mixed,CWC
"TYDM,112,桃智簡,27,20231026,1",Win,Other,CRIMINAL
"SLDM,102,智易,5,20140120,1",Win,Other,CRIMINAL
"CTDM,110,智簡附民,9,20210909,1",Win,Mixed,CWC
"PCDM,94,簡,3115,20051223,1",Win,Other,CRIMINAL
"PCDM,91,易,906,20020430,1",Win,Other,CRIMINAL
"TCDM,95,中簡,2146,20060821,1",Win,Other,CRIMINAL
"TCDM,89,易,1413,20000529",Win,Other,CRIMINAL
"TCDM,104,中智簡,100,20150930,1",Win,Other,CRIMINAL
"PCDM,92,簡,2153,20040331,1",Win,Other,CRIMINAL
"TPBA,89,訴,1570,20020508,2",Win,Other,ADMINISTRATIVE
"TPDM,103,智訴,10,20150304,1",Mixed,Other,CRIMINAL
"IPCM,104,刑智上易,1,20150430,1",Win,Other,CRIMINAL
"TCDM,110,智訴,9,20220510,1",Win,Other,CRIMINAL
"KSDM,105,智簡,34,20160420,1",Win,Other,CRIMINAL
"PCDM,111,智簡,77,20230116,1",Win,Other,CRIMINAL
"TPHM,89,上訴,1794,20000309",Win,Other,CRIMINAL
"PCDM,94,簡上,621,20060127,1",Win,Other,CRIMINAL
"KSHM,89,上訴,1496,20000913",Win,Other,CRIMINAL
"CHDM,113,智簡,25,20241030,1",Win,Other,CRIMINAL
"TNDM,89,易,1661,20010327,1",Win,Other,CRIMINAL
"KSDM,103,智簡,118,20140701,1",Win,Other,CRIMINAL
"KSDM,103,智簡,58,20140605,1",Win,Other,CRIMINAL
"CYDM,106,智簡,40,20170810,1",Win,Other,CRIMINAL
"PTDM,102,智簡,12,20130621,1",Win,Other,CRIMINAL
"PCDM,104,智簡上,10,20151030,1",Win,Other,CRIMINAL
"SCDM,96,竹簡,1423,20080122,1",Win,Other,CRIMINAL
"KSDM,106,智簡,70,20180821,1",Win,Other,CRIMINAL
"MLDM,109,智簡上附民,1,20210202,1",Win,Mixed,CWC
"TPDM,106,智易,2,20170323,1",Win,Other,CRIMINAL
"TPDM,89,易,1838,20010309,1",Win,Other,CRIMINAL
"TPDM,97,簡,1018,20080320,1",Win,Other,CRIMINAL
"TPHM,89,上訴,4457,20020321,1",Win,Other,CRIMINAL
"TPHM,91,上訴,1246,20040224,1",Lose,Other,CRIMINAL
"KSDM,89,易,2241,20000620",Win,Other,CRIMINAL
"KSDM,97,審簡,1637,20080818,1",Win,Other,CRIMINAL
"KSDM,109,智簡,3,20200409,1",Win,Other,CRIMINAL
"TPDM,91,簡,3133,20020925,1",Win,Other,CRIMINAL
"KSDM,89,易,3688,20000927",Win,Other,CRIMINAL
"TCEM,93,中簡,615,20040223,1",Win,Other,CRIMINAL
"PTDM,92,簡上,157,20040323,1",Win,Other,CRIMINAL
"TCDM,111,智簡附民,14,20220629,1",Win,Mixed,CWC
"PCDV,100,智,8,20120725,2",Win,Mixed,CIVIL
"PCDM,93,簡,2963,20040720,1",Win,Other,CRIMINAL
"TNDM,104,智簡,48,20150717,1",Win,Other,CRIMINAL
"PTDM,100,智易,2,20110530,1",Win,Other,CRIMINAL
"PCDM,108,智簡,63,20191211,1",Win,Other,CRIMINAL
"IPCV,108,民專訴,40,20191206,1",Win,Mixed,CIVIL
"KSDM,95,簡上,32,20060404,1",Win,Other,CRIMINAL
"PCDM,93,簡,688,20040315,1",Win,Other,CRIMINAL
"KSHM,92,上易,920,20031203,1",Win,Other,CRIMINAL
"TCDM,91,易,1242,20020802,1",Win,Other,CRIMINAL
"CYDM,111,智簡,2,20220105,1",Win,Other,CRIMINAL
"IPCV,103,民專訴,48,20170705,5",Win,Mixed,CIVIL
"KLDM,95,基簡,718,20060828,1",Win,Other,CRIMINAL
"IPCM,104,刑智上易,31,20150722,1",Lose,Other,CRIMINAL
"NTDM,95,簡上,100,20061005,1",Win,Other,CRIMINAL
"IPCV,108,民著訴,144,20200428,1",Win,Mixed,CIVIL
"NTDM,92,投刑簡,636,20030926,1",Win,Other,CRIMINAL
"KSDM,103,智簡,100,20140609,1",Win,Other,CRIMINAL
"TNDM,113,智簡,25,20241206,1",Win,Other,CRIMINAL
"KSDM,101,智簡,259,20130109,1",Win,Other,CRIMINAL
"TCDM,106,智易,37,20171102,1",Win,Other,CRIMINAL
"KSDM,104,智簡,82,20151015,1",Win,Other,CRIMINAL
"TPDM,101,智簡,131,20130510,1",Win,Other,CRIMINAL
"KSDM,100,智簡,5,20110321,1",Win,Other,CRIMINAL
"IPCM,108,刑智上易,55,20191226,1",Win,Other,CRIMINAL
"TYDM,101,桃智簡,41,20121025,1",Win,Other,CRIMINAL
"PCDM,96,簡,7311,20071128,1",Win,Other,CRIMINAL
"TLEM,101,六智簡,6,20120629,1",Win,Other,CRIMINAL
"CYDM,110,智簡上,5,20210930,1",Lose,Other,CRIMINAL
"TCDM,104,智簡,4,20150602,1",Win,Other,CRIMINAL
"KSDM,102,智簡,246,20140214,1",Win,Other,CRIMINAL
"TPDM,111,智簡上,4,20221213,1",Win,Other,CRIMINAL
"CYDM,98,朴簡,3,20090112,1",Win,Other,CRIMINAL
"IPCM,109,刑智上更(一),10,20230412,4",Win,Other,CRIMINAL
"TNDM,99,智簡,7,20100331,1",Win,Other,CRIMINAL
"CHDM,100,智簡,17,20110422,1",Win,Other,CRIMINAL
"TNDM,95,簡,3649,20061130,1",Win,Other,CRIMINAL
"KLDM,96,基簡,21,20070227,1",Win,Other,CRIMINAL
"TCDM,99,中智簡,72,20100930,1",Win,Other,CRIMINAL
"TYDM,110,審智簡,18,20211019,1",Win,Other,CRIMINAL
"TPSM,95,台上,2328,20060428",Lose,Remand,CRIMINAL
"TCDM,107,中智簡,32,20180914,1",Win,Other,CRIMINAL
"IPCM,109,刑智上易,24,20200827,1",Lose,Other,CRIMINAL
"PCDM,96,簡,52,20070131,1",Win,Other,CRIMINAL
"TPBA,95,訴,4316,20070926,2",Win,Mixed,ADMINISTRATIVE
"KSDM,105,智簡,12,20160307,1",Win,Other,CRIMINAL
"IPCA,103,行專訴,40,20150115,3",Win,Other,ADMINISTRATIVE
"PCDM,109,智簡,17,20200401,1",Win,Other,CRIMINAL
"CHDM,106,智易,2,20170412,1",Win,Other,CRIMINAL
"IPCM,111,刑智上訴,22,20231227,1",Win,Other,CRIMINAL
"KLDM,99,基智簡,12,20100630,1",Win,Other,CRIMINAL
"IPCM,108,刑智上訴,49,20200227,1",Win,Other,CRIMINAL
"CYDM,91,簡,317,20020329,1",Win,Other,CRIMINAL
"PCDM,108,智簡,57,20191118,1",Win,Other,CRIMINAL
"PTDM,109,智簡,12,20200715,1",Win,Other,CRIMINAL
"CTDM,106,智簡,35,20171130,1",Win,Other,CRIMINAL
"TCDM,98,易,21,20090209,1",Win,Other,CRIMINAL
"IPCV,111,民著訴,22,20220630,1",Win,Mixed,CIVIL
"SLDM,90,簡,114,20010131,1",Win,Other,CRIMINAL
"CHDM,109,智簡,16,20200504,1",Win,Other,CRIMINAL
"KSDM,103,智簡,175,20141023,1",Win,Other,CRIMINAL
"TCDM,113,智簡,6,20240315,1",Win,Other,CRIMINAL
"TPDM,94,簡,822,20050510,1",Win,Other,CRIMINAL
"TPDM,100,智附民,31,20130410,1",Win,Mixed,CWC
"ULDM,108,虎智簡附民,2,20200213,1",Win,Mixed,CWC
"PCDM,113,智簡,25,20240522,1",Win,Other,CRIMINAL
"IPCM,101,重附民上,8,20120628,1",Lose,Mixed,CWC
"TCHM,95,上易,1486,20061227,1",Win,Other,CRIMINAL
"TYDM,104,桃智簡,39,20151223,1",Win,Other,CRIMINAL
"PTDM,91,易,1427,20030224,1",Win,Other,CRIMINAL
"IPCA,99,行專訴,127,20110127,2",Win,Mixed,ADMINISTRATIVE
"KSDM,110,智簡,12,20210611,1",Win,Other,CRIMINAL
"CYDM,108,智易,8,20191226,1",Win,Other,CRIMINAL
"TPDM,95,簡,2784,20060929,1",Win,Other,CRIMINAL
"TCDM,110,中智簡,84,20220128,1",Win,Other,CRIMINAL
"TPBA,90,訴,7028,20021212,1",Win,Mixed,ADMINISTRATIVE
"TTDM,113,智訴,1,20241224,1",Win,Other,CRIMINAL
"PTDM,90,易,990,20020208,1",Win,Other,CRIMINAL
"TCDM,101,智簡,46,20130116,1",Win,Other,CRIMINAL
"TYDM,96,桃簡,1497,20070622,1",Win,Other,CRIMINAL
"KSDM,92,易,2025,20050719,1",Lose,Other,CRIMINAL
"KSDM,101,智簡,138,20120629,1",Win,Other,CRIMINAL
"TYDM,99,智簡上,4,20100511,1",Lose,Other,CRIMINAL
"TCDM,99,中簡上,141,20100720,2",Win,Other,CRIMINAL
"CHDM,97,易,491,20080430,1",Win,Other,CRIMINAL
"CHDM,110,智簡,41,20210924,1",Win,Other,CRIMINAL
"KSDM,102,智簡,210,20140107,1",Win,Other,CRIMINAL
"TCDM,104,中智簡,64,20150729,1",Win,Other,CRIMINAL
"IPCV,110,民著上,4,20211230,2",Lose,Mixed,CIVIL
"FYEM,108,豐智簡,12,20191031,1",Win,Other,CRIMINAL
"CHDM,97,簡,154,20080812,1",Win,Other,CRIMINAL
"TPDM,89,簡,1119,20001116,1",Win,Other,CRIMINAL
"PCDM,102,智訴,27,20190128,2",Win,Other,CRIMINAL
"IPCA,105,行專更(一),3,20170531,2",Lose,Remand,ADMINISTRATIVE
"TPDM,101,智簡,127,20121227,1",Win,Other,CRIMINAL
"KSDM,99,審智簡,1,20100430,1",Win,Other,CRIMINAL
"IPCV,108,民商訴,8,20190624,1",Win,Mixed,CIVIL
"IPCM,97,刑智上易,42,20081231,1",Win,Other,CRIMINAL
"MLDM,104,苗智簡,3,20150826,1",Win,Other,CRIMINAL
"KLDM,91,基簡,114,20020308,1",Win,Other,CRIMINAL
"TCDM,109,中智簡,54,20201126,1",Win,Other,CRIMINAL
"TYDM,112,壢智簡,6,20230328,1",Win,Other,CRIMINAL
"TYDM,103,壢智簡,14,20141113,1",Win,Other,CRIMINAL
"TCDM,110,中智簡,31,20210531,1",Win,Other,CRIMINAL
"TCDM,96,中簡,2206,20070711,1",Win,Other,CRIMINAL
"KSDM,97,審簡,4306,20090731,1",Win,Other,CRIMINAL
"TYDM,107,桃智簡,19,20190618,1",Win,Other,CRIMINAL
"PCDM,91,自,373,20030821,1",Win,Other,CRIMINAL
"SLEM,111,士簡,794,20230406,1",Win,Other,CRIMINAL
"TCDV,92,智,49,20050428,1",Win,Lose,CIVIL
"PCDM,99,智簡,83,20100824,1",Win,Other,CRIMINAL
"PCDM,109,智簡,2,20200103,1",Win,Other,CRIMINAL
"PCDM,96,簡,817,20070315,1",Win,Other,CRIMINAL
"PCDM,96,簡,3581,20070608,1",Win,Other,CRIMINAL
"TPDM,106,智簡,24,20170606,1",Win,Other,CRIMINAL
"MLDM,102,苗智簡,3,20130329,1",Win,Other,CRIMINAL
"TYDM,103,原桃智簡,1,20141118,1",Win,Other,CRIMINAL
"TCDM,96,中簡,3124,20071022,1",Win,Other,CRIMINAL
"TCDM,92,易,21,20030225,1",Win,Other,CRIMINAL
"CYDM,110,智簡,29,20210816,1",Win,Other,CRIMINAL
"TCDM,103,中智簡,37,20140430,1",Win,Other,CRIMINAL
"TYDM,113,智簡,3,20240322,1",Win,Other,CRIMINAL
"TCDM,108,智簡,1,20190306,1",Win,Other,CRIMINAL
"KSDM,90,易,1364,20010924,3",Win,Other,CRIMINAL
"IPCM,102,刑智上易,39,20130925,1",Win,Other,CRIMINAL
"IPCM,99,刑智上更(一),6,20100617,1",Win,Other,CRIMINAL
"IPCM,107,刑智上易,30,20181108,1",Lose,Other,CRIMINAL
"KSDM,102,智簡,181,20140122,1",Win,Other,CRIMINAL
"TCDM,96,中簡,3694,20071227,1",Win,Other,CRIMINAL
"PCDM,108,智易緝,1,20191113,1",Win,Other,CRIMINAL
"IPCA,99,行專訴,110,20101230,4",Win,Other,ADMINISTRATIVE
"TCDM,101,智易,73,20121106,1",Lose,Other,CRIMINAL
"CYDM,106,智簡,8,20170331,1",Win,Other,CRIMINAL
"TPDM,106,智附民,3,20180329,1",Win,Mixed,CWC
"PCDM,95,簡上,328,20060810,1",Win,Other,CRIMINAL
"SCDM,93,竹簡,607,20050117,1",Win,Other,CRIMINAL
"TYDM,108,智易,26,20200723,1",Win,Other,CRIMINAL
"KSDM,93,簡,2387,20040610,1",Win,Other,CRIMINAL
"IPCM,100,刑智上更(一),7,20110825,1",Lose,Mixed,CRIMINAL
"TNHM,95,上更(二),447,20070214,1",Win,Other,CRIMINAL
"TPDM,109,智附民,16,20201224,1",Win,Mixed,CWC
"TPAA,110,上,597,20221013,1",Other,Remand,ADMINISTRATIVE
"TCDM,112,智易,35,20230612,1",Win,Other,CRIMINAL
"KSHM,95,上訴,472,20060428,1",Win,Other,CRIMINAL
"TPDM,95,易,1392,20060822,1",Win,Other,CRIMINAL
"TCDM,91,訴,1840,20021231,1",Win,Other,CRIMINAL
"IPCA,100,行專訴,16,20110714,4",Win,Mixed,ADMINISTRATIVE
"TPDM,102,智易,56,20140221,1",Win,Other,CRIMINAL
"IPCM,105,刑智上訴,36,20161208,1",Lose,Other,CRIMINAL
"KSDM,107,智簡附民,17,20190219,1",Win,Mixed,CWC
"PTDM,102,智附民,7,20131113,1",Win,Mixed,CWC
"PCDM,102,智附民,10,20130815,1",Win,Mixed,CWC
"KSDM,103,智簡,198,20150430,1",Win,Other,CRIMINAL
"PCDM,93,簡,2394,20040721,1",Win,Other,CRIMINAL
"KSDM,89,易,1334,20000718",Win,Other,CRIMINAL
"KSDM,96,簡,7243,20080508,1",Win,Other,CRIMINAL
"TYDM,112,壢智簡,18,20230824,1",Win,Other,CRIMINAL
"KSDM,90,易,4720,20020118,1",Win,Other,CRIMINAL
"KSDM,105,智易緝,2,20161125,1",Lose,Other,CRIMINAL
"KSDM,109,智簡,7,20200824,1",Win,Other,CRIMINAL
"TYDM,101,壢智簡,15,20121116,1",Win,Other,CRIMINAL
"KSDM,91,易,2568,20020911,1",Win,Other,CRIMINAL
"TCDM,91,易,211,20020311,1",Win,Other,CRIMINAL
"IPCV,100,民專上更(一),6,20120531,2",Win,Remand,CIVIL
"PTDM,95,簡,1353,20060921,1",Win,Other,CRIMINAL
"CTDM,108,智易,3,20200107,1",Lose,Other,CRIMINAL
"TPDM,113,智簡,37,20240930,1",Win,Other,CRIMINAL
"IPCM,105,刑智上易,99,20170809,2",Win,Other,CRIMINAL
"KLDM,93,易,178,20040809,1",Win,Other,CRIMINAL
"TYDM,105,智易,34,20170713,1",Win,Other,CRIMINAL
"TCDM,103,中智簡,111,20141231,1",Win,Other,CRIMINAL
"PCDM,96,簡,4995,20070731,1",Win,Other,CRIMINAL
"KSHM,90,上易,1096,20010727,1",Win,Other,CRIMINAL
"MLDM,93,訴,15,20040310,2",Win,Other,CRIMINAL
"CYDM,96,易,401,20071204,1",Win,Other,CRIMINAL
"PCDM,111,智簡,16,20220419,1",Win,Other,CRIMINAL
"IPCM,110,附民上,11,20210902,1",Lose,Mixed,CWC
"TPHM,86,上易,1106,20010424,3",Lose,Other,CRIMINAL
"SCDM,111,智簡,5,20221209,1",Win,Other,CRIMINAL
"CTDM,108,智簡,48,20200106,1",Win,Other,CRIMINAL
"PTDM,103,智簡,18,20150325,1",Win,Other,CRIMINAL
"KSDM,97,審簡,4526,20090525,1",Win,Other,CRIMINAL
"ILDM,102,智簡,10,20130722,1",Win,Other,CRIMINAL
"TYDM,100,桃智簡,91,20120720,1",Win,Other,CRIMINAL
"CYDM,111,智簡,19,20220919,1",Win,Other,CRIMINAL
"KSDM,110,智簡,3,20210222,1",Win,Other,CRIMINAL
"PCDM,91,易,1647,20020806,1",Win,Other,CRIMINAL
"IPCA,99,行專更(一),1,20100610,2",Win,Mixed,ADMINISTRATIVE
"TYDM,97,簡上,303,20081217,1",Lose,Other,CRIMINAL
"TCDM,111,智簡,12,20220630,1",Win,Other,CRIMINAL
"PTDM,105,智易緝,4,20170531,1",Win,Other,CRIMINAL
"TCDM,105,智簡,12,20160729,1",Win,Other,CRIMINAL
"TYDM,110,壢智簡,18,20220309,1",Win,Other,CRIMINAL
"TYDM,95,桃簡,1083,20061122,1",Win,Other,CRIMINAL
"CHDM,102,智簡上,1,20130510,1",Win,Other,CRIMINAL
"TPSV,107,台上,2362,20190221,1",Other,Remand,CIVIL
"IPCM,98,刑智上訴,7,20090326,1",Win,Other,CRIMINAL
"TPDM,90,訴,585,20010919,1",Lose,Other,CRIMINAL
"TPDM,108,智簡,24,20190731,1",Win,Other,CRIMINAL
"KSDM,99,審智簡,11,20100401,1",Win,Other,CRIMINAL
"PTDM,93,簡,272,20040310,1",Win,Other,CRIMINAL
"TPDM,107,智簡,38,20180716,1",Win,Other,CRIMINAL
"TCDM,96,中簡,2734,20070920,1",Win,Other,CRIMINAL
"IPCV,101,民著訴,19,20130515,1",Win,Mixed,CIVIL
"CHDM,111,智簡,28,20221108,1",Win,Other,CRIMINAL
"KSDM,96,簡,4549,20070815,1",Win,Other,CRIMINAL
"TPDM,97,易,1933,20081006,2",Win,Other,CRIMINAL
"IPCA,100,行專更(一),3,20110328,2",Win,Other,ADMINISTRATIVE
"IPCV,103,民商訴,61,20160130,2",Win,Mixed,CIVIL
"ULDM,109,六智簡,1,20200331,1",Win,Other,CRIMINAL
"SCDV,93,智,3,20060314,1",Win,Mixed,CIVIL
"IPCV,102,民專訴,6,20130822,1",Win,Mixed,CIVIL
