code,name_raw,name,market,industry,isin,listed_date,cfi,yfinance_symbol,security_type_guess,parse_quality,source_section,source_line,source_col_pair
1410,南染,南染,上市,紡織纖維,,,,1410.TW,股票,wide_explicit_header,wide_table,59,1
1413,宏洲,宏洲,上市,紡織纖維,,,,1413.TW,股票,wide_explicit_header,wide_table,60,1
1414,東和,東和,上市,紡織纖維,,,,1414.TW,股票,wide_explicit_header,wide_table,61,1
1416,廣豐,廣豐,上市,紡織纖維,,,,1416.TW,股票,wide_explicit_header,wide_table,62,1
1417,嘉裕,嘉裕,上市,紡織纖維,,,,1417.TW,股票,wide_explicit_header,wide_table,63,1
1418,東華,東華,上市,紡織纖維,,,,1418.TW,股票,wide_explicit_header,wide_table,64,1
1419,新紡,新紡,上市,紡織纖維,,,,1419.TW,股票,wide_explicit_header,wide_table,65,1
1423,利華,利華,上市,紡織纖維,,,,1423.TW,股票,wide_explicit_header,wide_table,66,1
1432,大魯閣,大魯閣,上市,紡織纖維,,,,1432.TW,股票,wide_explicit_header,wide_table,67,1
1434,福懋#,福懋,上市,紡織纖維,,,,1434.TW,股票,wide_explicit_header,wide_table,68,1
1435,中福,中福,上市,其他,,,,1435.TW,股票,wide_explicit_header,wide_table,40,11
1436,華友聯,華友聯,上市,建材營造,,,,1436.TW,股票,wide_explicit_header,wide_table,31,9
1437,勤益控,勤益控,上市,半導體,,,,1437.TW,股票,wide_explicit_header,wide_table,40,4
1438,裕豐,裕豐,上市,建材營造,,,,1438.TW,股票,wide_explicit_header,wide_table,32,9
1439,中和,中和,上市,紡織纖維,,,,1439.TW,股票,wide_explicit_header,wide_table,69,1
1440,南紡#,南紡,上市,紡織纖維,,,,1440.TW,股票,wide_explicit_header,wide_table,70,1
1441,大東,大東,上市,紡織纖維,,,,1441.TW,股票,wide_explicit_header,wide_table,71,1
1442,名軒,名軒,上市,建材營造,,,,1442.TW,股票,wide_explicit_header,wide_table,33,9
1443,立益,立益,上市,紡織纖維,,,,1443.TW,股票,wide_explicit_header,wide_table,72,1
1444,力麗,力麗,上市,紡織纖維,,,,1444.TW,股票,wide_explicit_header,wide_table,73,1
1445,大宇,大宇,上市,紡織纖維,,,,1445.TW,股票,wide_explicit_header,wide_table,74,1
1446,宏和,宏和,上市,紡織纖維,,,,1446.TW,股票,wide_explicit_header,wide_table,75,1
1447,力鵬,力鵬,上市,紡織纖維,,,,1447.TW,股票,wide_explicit_header,wide_table,76,1
1449,佳和,佳和,上市,紡織纖維,,,,1449.TW,股票,wide_explicit_header,wide_table,77,1
1451,年興,年興,上市,紡織纖維,,,,1451.TW,股票,wide_explicit_header,wide_table,78,1
1452,宏益,宏益,上市,紡織纖維,,,,1452.TW,股票,wide_explicit_header,wide_table,79,1
1453,大將,大將,上市,紡織纖維,,,,1453.TW,股票,wide_explicit_header,wide_table,80,1
1454,台富,台富,上市,紡織纖維,,,,1454.TW,股票,wide_explicit_header,wide_table,81,1
1455,集盛,集盛,上市,紡織纖維,,,,1455.TW,股票,wide_inherited_header,wide_table,1,2
1456,怡華,怡華,上市,紡織纖維,,,,1456.TW,股票,wide_inherited_header,wide_table,2,2
1457,宜進,宜進,上市,紡織纖維,,,,1457.TW,股票,wide_inherited_header,wide_table,3,2
1459,聯發,聯發,上市,紡織纖維,,,,1459.TW,股票,wide_inherited_header,wide_table,4,2
1460,宏遠,宏遠,上市,紡織纖維,,,,1460.TW,股票,wide_inherited_header,wide_table,5,2
1463,強盛,強盛,上市,紡織纖維,,,,1463.TW,股票,wide_inherited_header,wide_table,6,2
1464,得力,得力,上市,紡織纖維,,,,1464.TW,股票,wide_inherited_header,wide_table,7,2
1465,偉全,偉全,上市,紡織纖維,,,,1465.TW,股票,wide_inherited_header,wide_table,8,2
1466,聚隆,聚隆,上市,紡織纖維,,,,1466.TW,股票,wide_inherited_header,wide_table,9,2
1467,南緯,南緯,上市,紡織纖維,,,,1467.TW,股票,wide_inherited_header,wide_table,10,2
1468,昶和,昶和,上市,紡織纖維,,,,1468.TW,股票,wide_inherited_header,wide_table,11,2
1469,理隆,理隆,上市,紡織纖維,,,,1469.TW,股票,wide_inherited_header,wide_table,12,2
1470,大統染,大統染,上市,紡織纖維,,,,1470.TW,股票,wide_inherited_header,wide_table,13,2
1471,首利,首利,上市,電子零組件,,,,1471.TW,股票,wide_explicit_header,wide_table,30,7
1472,三洋紡,三洋紡,上市,紡織纖維,,,,1472.TW,股票,wide_inherited_header,wide_table,14,2
1473,台南,台南,上市,紡織纖維,,,,1473.TW,股票,wide_inherited_header,wide_table,15,2
1474,弘裕,弘裕,上市,紡織纖維,,,,1474.TW,股票,wide_inherited_header,wide_table,16,2
1475,本盟,本盟,上市,紡織纖維,,,,1475.TW,股票,wide_inherited_header,wide_table,17,2
1476,儒鴻*,儒鴻,上市,紡織纖維,,,,1476.TW,股票,wide_inherited_header,wide_table,18,2
1477,聚陽#,聚陽,上市,紡織纖維,,,,1477.TW,股票,wide_inherited_header,wide_table,19,2
1503,士電,士電,上市,電機機械,,,,1503.TW,股票,wide_explicit_header,wide_table,23,2
1504,東元#,東元,上市,電機機械,,,,1504.TW,股票,wide_explicit_header,wide_table,24,2
1506,正道,正道,上市,電機機械,,,,1506.TW,股票,wide_explicit_header,wide_table,25,2
1507,永大,永大,上市,電機機械,,,,1507.TW,股票,wide_explicit_header,wide_table,26,2
1512,瑞利,瑞利,上市,電機機械,,,,1512.TW,股票,wide_explicit_header,wide_table,27,2
1513,中興電,中興電,上市,電機機械,,,,1513.TW,股票,wide_explicit_header,wide_table,28,2
1514,亞力,亞力,上市,電機機械,,,,1514.TW,股票,wide_explicit_header,wide_table,29,2
1515,力山,力山,上市,電機機械,,,,1515.TW,股票,wide_explicit_header,wide_table,30,2
1516,川飛,川飛,上市,其他,,,,1516.TW,股票,wide_explicit_header,wide_table,41,11
1517,利奇,利奇,上市,電機機械,,,,1517.TW,股票,wide_explicit_header,wide_table,31,2
1519,華城,華城,上市,電機機械,,,,1519.TW,股票,wide_explicit_header,wide_table,32,2
1521,大億,大億,上市,電機機械,,,,1521.TW,股票,wide_explicit_header,wide_table,33,2
1522,堤維西,堤維西,上市,電機機械,,,,1522.TW,股票,wide_explicit_header,wide_table,34,2
1524,耿鼎,耿鼎,上市,電機機械,,,,1524.TW,股票,wide_explicit_header,wide_table,35,2
1525,江申,江申,上市,電機機械,,,,1525.TW,股票,wide_explicit_header,wide_table,36,2
1526,日馳,日馳,上市,電機機械,,,,1526.TW,股票,wide_explicit_header,wide_table,37,2
1527,鑽全,鑽全,上市,電機機械,,,,1527.TW,股票,wide_explicit_header,wide_table,38,2
1528,恩德,恩德,上市,電機機械,,,,1528.TW,股票,wide_explicit_header,wide_table,39,2
1529,樂士,樂士,上市,電機機械,,,,1529.TW,股票,wide_explicit_header,wide_table,40,2
1530,亞崴,亞崴,上市,電機機械,,,,1530.TW,股票,wide_explicit_header,wide_table,41,2
1531,高林股,高林股,上市,電機機械,,,,1531.TW,股票,wide_explicit_header,wide_table,42,2
1532,勤美,勤美,上市,電機機械,,,,1532.TW,股票,wide_explicit_header,wide_table,43,2
1533,車王電,車王電,上市,電機機械,,,,1533.TW,股票,wide_explicit_header,wide_table,44,2
1535,中宇,中宇,上市,電機機械,,,,1535.TW,股票,wide_explicit_header,wide_table,45,2
1536,和大#,和大,上市,電機機械,,,,1536.TW,股票,wide_explicit_header,wide_table,46,2
1537,廣隆,廣隆,上市,電機機械,,,,1537.TW,股票,wide_explicit_header,wide_table,47,2
1538,正峰新,正峰新,上市,電機機械,,,,1538.TW,股票,wide_explicit_header,wide_table,48,2
1539,巨庭,巨庭,上市,電機機械,,,,1539.TW,股票,wide_explicit_header,wide_table,49,2
1540,喬福,喬福,上市,電機機械,,,,1540.TW,股票,wide_explicit_header,wide_table,50,2
1541,錩泰,錩泰,上市,電機機械,,,,1541.TW,股票,wide_explicit_header,wide_table,51,2
1558,伸興,伸興,上市,電機機械,,,,1558.TW,股票,wide_explicit_header,wide_table,52,2
1560,中砂,中砂,上市,電機機械,,,,1560.TW,股票,wide_explicit_header,wide_table,53,2
1565,精華,精華,上櫃,生技醫療業,TW0001565000,2004/03/30,ESVUFR,1565.TWO,股票,structured_isin+wide_explicit_header,structured_isin+wide_table,"19,89",13
1566,捷邦,捷邦,上櫃,電機機械,,,,1566.TWO,股票,wide_explicit_header,wide_table,51,12
1569,濱川,濱川,上櫃,電腦及週邊設備業,TW0001569002,2005/07/29,ESVUFR,1569.TWO,股票,structured_isin+wide_explicit_header,structured_isin+wide_table,"78,90",14
1570,力肯,力肯,上櫃,電機機械,TW0001570000,2005/06/30,ESVUFR,1570.TWO,股票,structured_isin+wide_explicit_header,structured_isin+wide_table,"52,91",12
1580,新麥,新麥,上櫃,電機機械,TW0001580009,2007/12/10,ESVUFR,1580.TWO,股票,structured_isin+wide_explicit_header,structured_isin+wide_table,"53,92",12
1582,信錦,信錦,上市,電子零組件,,,,1582.TW,股票,wide_explicit_header,wide_table,31,7
1583,程泰,程泰,上市,電機機械,,,,1583.TW,股票,wide_explicit_header,wide_table,54,2
1584,精剛,精剛,上櫃,其他業,TW0001584001,2007/11/28,ESVUFR,1584.TWO,股票,structured_isin+wide_explicit_header,structured_isin+wide_table,"13,93",20
1586,和勤,和勤,上櫃,電機機械,TW0001586006,2012/01/09,ESVUFR,1586.TWO,股票,structured_isin+wide_explicit_header,structured_isin+wide_table,"54,94",12
1589,永冠-KY#,永冠-KY,上市,電機機械,,,,1589.TW,股票,wide_explicit_header,wide_table,55,2
1590,亞德客-KY#,亞德客-KY,上市,電機機械,,,,1590.TW,股票,wide_explicit_header,wide_table,56,2
1591,駿吉-KY,駿吉-KY,上櫃,電機機械,KYG4782L1023,2012/03/23,ESVUFR,1591.TWO,股票,structured_isin+wide_explicit_header,structured_isin+wide_table,"55,95",12
1593,祺驊,祺驊,上櫃,運動休閒,TW0001593002,2012/06/13,ESVUFR,1593.TWO,股票,structured_isin+wide_explicit_header,structured_isin+wide_table,"20,96",13
1595,川寶,川寶,上櫃,電子零組件業,TW0001595007,2011/10/04,ESVUFR,1595.TWO,股票,structured_isin+wide_explicit_header,structured_isin+wide_table,"56,97",16
1597,直得,直得,上櫃,電機機械,,,,1597.TWO,股票,wide_explicit_header,wide_table,56,12
1599,宏佳騰,宏佳騰,上櫃,電機機械,TW0001599009,2012/12/25,ESVUFR,1599.TWO,股票,structured_isin+wide_explicit_header,structured_isin+wide_table,"57,98",12
1603,華電,華電,上市,電器電纜,,,,1603.TW,股票,wide_explicit_header,wide_table,68,2
1604,聲寶,聲寶,上市,電器電纜,,,,1604.TW,股票,wide_explicit_header,wide_table,69,2
1605,華新#,華新,上市,電器電纜,,,,1605.TW,股票,wide_explicit_header,wide_table,70,2
1608,華榮,華榮,上市,電器電纜,,,,1608.TW,股票,wide_explicit_header,wide_table,71,2
1609,大亞,大亞,上市,電器電纜,,,,1609.TW,股票,wide_explicit_header,wide_table,72,2
1611,中電,中電,上市,電器電纜,,,,1611.TW,股票,wide_explicit_header,wide_table,73,2
1612,宏泰,宏泰,上市,電器電纜,,,,1612.TW,股票,wide_explicit_header,wide_table,74,2
1613,台一,台一,上市,電器電纜,,,,1613.TW,股票,wide_explicit_header,wide_table,75,2
1614,三洋電,三洋電,上市,電器電纜,,,,1614.TW,股票,wide_explicit_header,wide_table,76,2
1615,大山,大山,上市,電器電纜,,,,1615.TW,股票,wide_explicit_header,wide_table,77,2
1616,億泰,億泰,上市,電器電纜,,,,1616.TW,股票,wide_explicit_header,wide_table,78,2
1617,榮星,榮星,上市,電器電纜,,,,1617.TW,股票,wide_explicit_header,wide_table,79,2
1618,合機,合機,上市,電器電纜,,,,1618.TW,股票,wide_explicit_header,wide_table,80,2
1626,艾美特-KY,艾美特-KY,上市,電器電纜,,,,1626.TW,股票,wide_explicit_header,wide_table,81,2
1701,中化,中化,上市,生技醫療,,,,1701.TW,股票,wide_explicit_header,wide_table,31,3
1702,南僑,南僑,上市,食品,,,,1702.TW,股票,wide_explicit_header,wide_table,30,1
1704,榮化#,榮化,上市,化工,,,,1704.TW,股票,wide_explicit_header,wide_table,4,3
1707,葡萄王#,葡萄王,上市,生技醫療,,,,1707.TW,股票,wide_explicit_header,wide_table,32,3
1708,東鹼,東鹼,上市,化工,,,,1708.TW,股票,wide_explicit_header,wide_table,5,3
1709,和益,和益,上市,化工,,,,1709.TW,股票,wide_explicit_header,wide_table,6,3
1710,東聯,東聯,上市,化工,,,,1710.TW,股票,wide_explicit_header,wide_table,7,3
1711,永光,永光,上市,化工,,,,1711.TW,股票,wide_explicit_header,wide_table,8,3
1712,興農,興農,上市,化工,,,,1712.TW,股票,wide_explicit_header,wide_table,9,3
1713,國化,國化,上市,化工,,,,1713.TW,股票,wide_explicit_header,wide_table,10,3
1714,和桐,和桐,上市,化工,,,,1714.TW,股票,wide_explicit_header,wide_table,11,3
1715,萬洲,萬洲,上市,塑膠,,,,1715.TW,股票,wide_explicit_header,wide_table,54,1
1717,長興#,長興,上市,化工,,,,1717.TW,股票,wide_explicit_header,wide_table,12,3
1718,中纖,中纖,上市,化工,,,,1718.TW,股票,wide_explicit_header,wide_table,13,3
1720,生達,生達,上市,生技醫療,,,,1720.TW,股票,wide_explicit_header,wide_table,33,3
1721,三晃,三晃,上市,化工,,,,1721.TW,股票,wide_explicit_header,wide_table,14,3
1722,台肥#,台肥,上市,化工,,,,1722.TW,股票,wide_explicit_header,wide_table,15,3
1723,中碳#,中碳,上市,化工,,,,1723.TW,股票,wide_explicit_header,wide_table,16,3
1724,台硝,台硝,上市,化工,,,,1724.TW,股票,wide_explicit_header,wide_table,17,3
1725,元禎,元禎,上市,化工,,,,1725.TW,股票,wide_explicit_header,wide_table,18,3
1726,永記,永記,上市,化工,,,,1726.TW,股票,wide_explicit_header,wide_table,19,3
1727,中華化,中華化,上市,化工,,,,1727.TW,股票,wide_explicit_header,wide_table,20,3
1729,必翔,必翔,上市,生技醫療,,,,1729.TW,股票,wide_explicit_header,wide_table,34,3
1730,花仙子,花仙子,上市,化工,,,,1730.TW,股票,wide_explicit_header,wide_table,21,3
1731,美吾華,美吾華,上市,生技醫療,,,,1731.TW,股票,wide_explicit_header,wide_table,35,3
1732,毛寶,毛寶,上市,化工,,,,1732.TW,股票,wide_explicit_header,wide_table,22,3
1733,五鼎,五鼎,上市,生技醫療,,,,1733.TW,股票,wide_explicit_header,wide_table,36,3
1734,杏輝,杏輝,上市,生技醫療,,,,1734.TW,股票,wide_explicit_header,wide_table,37,3
1735,日勝化,日勝化,上市,化工,,,,1735.TW,股票,wide_explicit_header,wide_table,23,3
1736,喬山,喬山,上市,生技醫療,,,,1736.TW,股票,wide_explicit_header,wide_table,38,3
1737,臺鹽,臺鹽,上市,食品,,,,1737.TW,股票,wide_explicit_header,wide_table,31,1
1742,台蠟,台蠟,上櫃,化學工業,TW0001742005,2004/05/14,ESVUFR,1742.TWO,股票,structured_isin+wide_explicit_header,structured_isin+wide_table,"6,99",13
1752,南光,南光,上櫃,生技醫療,,,,1752.TWO,股票,wide_explicit_header,wide_table,21,13
1762,中化生,中化生,上市,生技醫療,,,,1762.TW,股票,wide_explicit_header,wide_table,39,3
1773,勝一,勝一,上市,化工,,,,1773.TW,股票,wide_explicit_header,wide_table,24,3
1777,生泰,生泰,上櫃,生技醫療業,TW0001777001,2005/10/19,ESVUFR,1777.TWO,股票,structured_isin+wide_explicit_header,structured_isin+wide_table,"22,100",13
1781,合世,合世,上櫃,生技醫療業,TW0001781003,2004/12/24,ESVUFR,1781.TWO,股票,structured_isin+wide_explicit_header,structured_isin+wide_table,"23,101",13
1783,和康生,和康生,上市,生技醫療,,,,1783.TW,股票,wide_explicit_header,wide_table,40,3
1784,訊聯,訊聯,上櫃,生技醫療業,TW0001784007,2007/07/26,ESVUFR,1784.TWO,股票,structured_isin+wide_explicit_header,structured_isin+wide_table,"24,102",13
1785,光洋科,光洋科,上櫃,其他電子業,TW0001785004,2005/01/31,ESVUFR,1785.TWO,股票,structured_isin+wide_explicit_header,structured_isin+wide_table,"39,103",18
1786,科妍,科妍,上市,生技醫療,,,,1786.TW,股票,wide_explicit_header,wide_table,41,3
1787,福盈科,福盈科,上櫃,化工,,,,1787.TWO,股票,wide_explicit_header,wide_table,7,13
1788,杏昌,杏昌,上櫃,生技醫療業,TW0001788008,2009/07/20,ESVUFR,1788.TWO,股票,structured_isin+wide_explicit_header,structured_isin+wide_table,"25,104",13
1789,神隆#,神隆,上市,生技醫療,,,,1789.TW,股票,wide_explicit_header,wide_table,42,3
1795,美時,美時,上櫃,生技醫療,,,,1795.TWO,股票,wide_explicit_header,wide_table,26,13
1796,金穎生技,金穎生技,上櫃,食品工業,TW0001796001,2018/01/22,ESVUFR,1796.TWO,股票,structured_isin,structured_isin,105,
1799,易威,易威,上櫃,生技醫療業,TW0001799005,2008/11/10,ESVUFR,1799.TWO,股票,structured_isin+wide_explicit_header,structured_isin+wide_table,"27,106",13
1802,台玻#,台玻,上市,玻璃陶瓷,,,,1802.TW,股票,wide_explicit_header,wide_table,58,3
1805,寶徠,寶徠,上市,建材營造,,,,1805.TW,股票,wide_explicit_header,wide_table,34,9
1806,冠軍,冠軍,上市,玻璃陶瓷,,,,1806.TW,股票,wide_explicit_header,wide_table,59,3
1808,潤隆,潤隆,上市,建材營造,,,,1808.TW,股票,wide_explicit_header,wide_table,35,9
1809,中釉,中釉,上市,玻璃陶瓷,,,,1809.TW,股票,wide_explicit_header,wide_table,60,3
1810,和成,和成,上市,玻璃陶瓷,,,,1810.TW,股票,wide_explicit_header,wide_table,61,3
1813,寶利徠,寶利徠,上櫃,生技醫療業,TW0001813004,2009/08/04,ESVUFR,1813.TWO,股票,structured_isin+wide_explicit_header,structured_isin+wide_table,"28,107",13
1815,富喬,富喬,上櫃,電子零組件業,TW0001815009,2006/01/23,ESVUFR,1815.TWO,股票,structured_isin+wide_explicit_header,structured_isin+wide_table,"57,108",16
1817,凱撒衛,凱撒衛,上市,玻璃陶瓷,,,,1817.TW,股票,wide_explicit_header,wide_table,62,3
1902,台紙,台紙,上市,造紙,,,,1902.TW,股票,wide_explicit_header,wide_table,64,3
1903,士紙,士紙,上市,造紙,,,,1903.TW,股票,wide_explicit_header,wide_table,65,3
1904,正隆,正隆,上市,造紙,,,,1904.TW,股票,wide_explicit_header,wide_table,66,3
1905,華紙,華紙,上市,造紙,,,,1905.TW,股票,wide_explicit_header,wide_table,67,3
1906,寶隆,寶隆,上市,造紙,,,,1906.TW,股票,wide_explicit_header,wide_table,68,3
1907,永豐餘,永豐餘,上市,造紙,,,,1907.TW,股票,wide_explicit_header,wide_table,69,3
1909,榮成,榮成,上市,造紙,,,,1909.TW,股票,wide_explicit_header,wide_table,70,3
2002,中鋼*,中鋼,上市,鋼鐵,,,,2002.TW,股票,wide_explicit_header,wide_table,72,3
2006,東和鋼鐵,東和鋼鐵,上市,鋼鐵,,,,2006.TW,股票,wide_explicit_header,wide_table,73,3
2007,燁興,燁興,上市,鋼鐵,,,,2007.TW,股票,wide_explicit_header,wide_table,74,3
2008,高興昌,高興昌,上市,鋼鐵,,,,2008.TW,股票,wide_explicit_header,wide_table,75,3
2009,第一銅,第一銅,上市,鋼鐵,,,,2009.TW,股票,wide_explicit_header,wide_table,76,3
2010,春源,春源,上市,鋼鐵,,,,2010.TW,股票,wide_explicit_header,wide_table,77,3
2012,春雨,春雨,上市,鋼鐵,,,,2012.TW,股票,wide_explicit_header,wide_table,78,3
2013,中鋼構,中鋼構,上市,鋼鐵,,,,2013.TW,股票,wide_explicit_header,wide_table,79,3
2014,中鴻,中鴻,上市,鋼鐵,,,,2014.TW,股票,wide_explicit_header,wide_table,80,3
2015,豐興#,豐興,上市,鋼鐵,,,,2015.TW,股票,wide_explicit_header,wide_table,81,3
2017,官田鋼,官田鋼,上市,鋼鐵,,,,2017.TW,股票,wide_inherited_header,wide_table,1,4
2020,美亞,美亞,上市,鋼鐵,,,,2020.TW,股票,wide_inherited_header,wide_table,2,4
2022,聚亨,聚亨,上市,鋼鐵,,,,2022.TW,股票,wide_inherited_header,wide_table,3,4
2023,燁輝,燁輝,上市,鋼鐵,,,,2023.TW,股票,wide_inherited_header,wide_table,4,4
2024,志聯,志聯,上市,鋼鐵,,,,2024.TW,股票,wide_inherited_header,wide_table,5,4
2025,千興,千興,上市,鋼鐵,,,,2025.TW,股票,wide_inherited_header,wide_table,6,4
2027,大成鋼,大成鋼,上市,鋼鐵,,,,2027.TW,股票,wide_inherited_header,wide_table,7,4
2028,威致,威致,上市,鋼鐵,,,,2028.TW,股票,wide_inherited_header,wide_table,8,4
2029,盛餘,盛餘,上市,鋼鐵,,,,2029.TW,股票,wide_inherited_header,wide_table,9,4
2030,彰源,彰源,上市,鋼鐵,,,,2030.TW,股票,wide_inherited_header,wide_table,10,4
2031,新光鋼,新光鋼,上市,鋼鐵,,,,2031.TW,股票,wide_inherited_header,wide_table,11,4
2032,新鋼,新鋼,上市,鋼鐵,,,,2032.TW,股票,wide_inherited_header,wide_table,12,4
2033,佳大,佳大,上市,鋼鐵,,,,2033.TW,股票,wide_inherited_header,wide_table,13,4
2034,允強,允強,上市,鋼鐵,,,,2034.TW,股票,wide_inherited_header,wide_table,14,4
