Date,Call_IV_Mean,Put_IV_Mean,Call_IV_Std,Put_IV_Std,Call_Count,Put_Count,Call_Volume,Put_Volume,PCR (Trade Count),PCR (Volume)
2023-10-03,0.06004830739146837,0.04883615621011634,0.0346611746548129,0.04875088431150662,2052,2235,114977.0,123181.0,1.0891812865497077,1.0713534011150057
2023-10-04,0.059339892022641866,0.03686724709176891,0.0496573284918938,0.044834706574113876,4859,3919,288513.0,225078.0,0.8065445564931055,0.7801312245895332
2023-10-05,0.06472953691487314,0.1271951952402534,0.03736168603897345,0.03700021178524936,1539,1982,87822.0,110248.0,1.2878492527615335,1.255357427523855
2023-10-06,0.07887042519303576,0.10517396260847629,0.043298548915062775,0.02841375998653855,1489,1534,86999.0,88212.0,1.0302216252518468,1.0139426889964251
2023-10-11,0.06917230799420648,0.08977072110702591,0.05667824689020507,0.07171151760876952,3958,4488,233579.0,264217.0,1.1339060131379484,1.1311676135269009
2023-10-12,0.09703270938570831,0.16376368049788173,0.029546680234816172,0.03177569113588516,1584,1608,89335.0,90576.0,1.0151515151515151,1.0138915318744053
2023-10-13,0.1257621171935598,0.1414715045643785,0.021298880419389724,0.03353167665610625,1783,1427,102367.0,82915.0,0.8003365114974762,0.8099778248849727
2023-10-16,0.18882118048831428,0.17605439443435797,0.05074942698535062,0.06220132172732888,2731,1784,161515.0,98837.0,0.6532405712193335,0.611936971798285
2023-10-17,0.20551996387119525,0.1282462364398084,0.07771109109751172,0.09193692674947702,3516,2342,196147.0,131959.0,0.6660978384527872,0.6727556373536174
2023-10-18,0.15585256878157341,0.16128715451867542,0.032083293593581086,0.03910096836238463,185,166,10215.0,7525.0,0.8972972972972973,0.7366617719040627
2023-10-19,0.12744944990366416,0.19605596468928396,0.0145083595372628,0.03939662439149891,150,230,8523.0,10556.0,1.5333333333333334,1.238531033673589
2023-10-20,0.1255148647256225,0.20011888346154377,0.026751610885537652,0.04393483994569085,240,236,14658.0,11776.0,0.9833333333333333,0.8033838177104653
2023-10-23,0.15277241168379188,0.17208128084747853,0.025499245200918345,0.038627098072459676,231,330,13500.0,17186.0,1.4285714285714286,1.273037037037037
2023-10-24,0.11802779714637789,0.18226826032661497,0.029111415182707767,0.05626240049897106,432,365,22623.0,18477.0,0.8449074074074074,0.816735181010476
2023-10-25,0.09810764134669571,0.13349575076351355,0.031285227873287726,0.06799619824298882,653,828,37956.0,49385.0,1.2679938744257273,1.3011118136789968
2023-10-26,0.10417000882681277,0.08626382186293588,0.029122677318936183,0.045963616179153094,2355,1652,141979.0,92091.0,0.7014861995753715,0.6486240922953395
2023-10-27,0.07858153952142155,0.1083969196998587,0.02575780392803518,0.035333241126,1658,1574,97437.0,84347.0,0.9493365500603136,0.8656567833574514
2023-10-30,0.06788806769984841,0.0893984804639174,0.028239799892747285,0.03897502212406021,2202,2106,127263.0,116891.0,0.9564032697547684,0.9184994853178065
2023-10-31,0.07802625800125275,0.047082400241832,0.03584502804812127,0.04856494535938628,4348,2047,253998.0,110887.0,0.47079116835326584,0.43656642965692644
2023-11-01,0.04776610854239978,0.050916990671663824,0.04763128882466809,0.048160742256952625,3791,3158,225341.0,182773.0,0.833025586916381,0.8110951846312922
2023-11-02,0.07242767134147143,0.1416555655314519,0.040954054612298646,0.03690710042461469,2198,2364,121138.0,135804.0,1.0755232029117379,1.1210685334081791
2023-11-03,0.06829049496605329,0.11345101815882082,0.030267055917730545,0.02705566587022615,1738,2252,98619.0,127981.0,1.2957422324510932,1.2977316744237926
2023-11-06,0.06868675455085957,0.10932789974682133,0.04537616783905104,0.03985219839574037,2352,2958,137800.0,173787.0,1.2576530612244898,1.261153846153846
2023-11-07,0.04645715639741833,0.09159623205195427,0.03846411262671007,0.03780697456716923,1489,1891,89939.0,113597.0,1.269979852249832,1.2630449526901566
2023-11-08,0.039075090034554436,0.0772324742142463,0.047961344159852315,0.059089014544928854,3063,4143,196427.0,246555.0,1.3525954946131244,1.255199132502151
2023-11-09,0.11302207874603781,0.15625617642639525,0.01744049658370566,0.03167708920445438,1489,1209,84968.0,68358.0,0.8119543317662861,0.8045146408059505
2023-11-10,0.12860325271108142,0.12489444977637539,0.0325167987239306,0.04267327819964325,1521,1492,88645.0,90274.0,0.9809335963182118,1.0183766709910316
2023-11-13,0.17904544943557132,0.16547960565714837,0.05330287135458634,0.07168480565305274,3017,3878,175929.0,235975.0,1.28538283062645,1.3413081413524774
2023-11-14,0.1960172938118702,0.18831643578504753,0.06410509549668143,0.13549961506685287,1651,2642,93258.0,151403.0,1.6002422774076317,1.6234853846318815
2023-11-15,0.12677256473774812,0.17994471733277018,0.012894752253715693,0.04086184101787337,218,205,12505.0,10807.0,0.9403669724770642,0.8642143142742903
2023-11-16,0.1271281262926738,0.18222603208648921,0.012905118278101443,0.06176615156781445,157,302,8269.0,15451.0,1.9235668789808917,1.8685451687023824
2023-11-17,0.12865335799197877,0.17093229699361417,0.014689237907583053,0.045787024788026015,109,234,6223.0,13153.0,2.146788990825688,2.1136107986501687
2023-11-20,0.12982144293138467,0.19697565861986244,0.013379111625790228,0.0721625931088807,113,100,6491.0,6087.0,0.8849557522123894,0.9377599753504853
2023-11-21,0.11778616652303271,0.16444726482161903,0.010639114345290279,0.02090685259728541,274,327,15941.0,17054.0,1.1934306569343065,1.0698199611065806
2023-11-22,0.122080082029696,0.15427123728499242,0.017667184798111208,0.03474499867569627,190,220,10083.0,12068.0,1.1578947368421053,1.1968660120995736
2023-11-23,0.09972195273823138,0.1481011236082361,0.017918165733055266,0.025528908234900897,165,155,10682.0,8241.0,0.9393939393939394,0.771484740685265
2023-11-24,0.10507007316206166,0.11890169845260506,0.02670704855130644,0.026909472189708752,149,109,10849.0,6513.0,0.7315436241610739,0.6003318278182321
2023-11-27,0.11563076385753096,0.11094810998509845,0.02683351318587789,0.04252892254855864,252,166,17085.0,8758.0,0.6587301587301587,0.5126134035703834
2023-11-28,0.09288474013928273,0.12630286823684503,0.02929064021938151,0.03648688671298715,376,280,24525.0,14788.0,0.7446808510638298,0.6029765545361876
2023-11-29,0.0839300605640398,0.09132871842633873,0.03591417258259897,0.03409068943032911,736,731,48000.0,47378.0,0.9932065217391305,0.9870416666666667
2023-11-30,0.05662449019186048,0.08925067396892672,0.025998918514631025,0.02503534768248942,1535,1741,88524.0,104102.0,1.1342019543973942,1.1759748768695495
2023-12-01,0.055802385760150765,0.08611717725191473,0.025875595408144214,0.027112691453300742,1751,1493,105593.0,85940.0,0.8526556253569388,0.813879707935185
2023-12-04,0.06193070667268761,0.0626519367377813,0.025304332079197193,0.031356876453663994,1732,1445,102797.0,85043.0,0.8342956120092379,0.827290679689096
2023-12-05,0.04984575617918083,0.06012897332308284,0.03196142866558988,0.029911496458487292,2767,2614,171420.0,149555.0,0.9447054571738345,0.8724477890561195
2023-12-06,0.0398009326615561,0.03643713010389315,0.035609925653410326,0.03570533675113334,3559,3448,221559.0,205612.0,0.9688114638943524,0.9280236866929351
2023-12-07,0.09904044316258755,0.07311395067847733,0.021609290601678946,0.022676545992926546,1403,1168,83369.0,66001.0,0.8325017818959373,0.7916731638858568
2023-12-08,0.08033859917757766,0.08740189855353066,0.024374738793429787,0.02676099182613522,1493,1801,89437.0,110376.0,1.2062960482250502,1.234120106890884
2023-12-11,0.06965221691131836,0.09019465626841705,0.023394566858182513,0.02278990981550813,1459,1802,87599.0,112511.0,1.2350925291295407,1.2843868080685852
2023-12-12,0.07454615390098451,0.0701384187412771,0.03196956981167959,0.04748477731804901,1461,1792,88120.0,108048.0,1.2265571526351813,1.22614616432138
2023-12-13,0.050999726139038436,0.05511295542172749,0.04216794967441574,0.043451858584722426,3110,2424,186318.0,142605.0,0.7794212218649518,0.7653849869577819
2023-12-14,0.0852829704034273,0.14352110879075275,0.03584311746775496,0.07230611685397606,1511,1611,90672.0,95367.0,1.0661813368630046,1.05178004235045
2023-12-15,0.11718443956237148,0.100219456476189,0.0192781395308919,0.02772121246520878,1557,1711,100831.0,101964.0,1.098908156711625,1.0112366236574069
2023-12-18,0.1320063500554065,0.15769767849056243,0.042360158628136475,0.0617858560565333,1432,1676,84012.0,96721.0,1.170391061452514,1.1512760081893063
2023-12-19,0.13755439438423425,0.16676375202674776,0.0596777788099684,0.13309167391932747,2534,2055,156661.0,116644.0,0.8109707971586425,0.7445631012185547
2023-12-20,0.09990104448153446,0.13295111151808614,0.023312624598707237,0.0316846623334696,106,87,6242.0,4233.0,0.8207547169811321,0.6781480294777315
2023-12-21,0.11469186434100764,0.14905452364237745,0.04527778599008007,0.06897829240625408,207,137,13365.0,8360.0,0.6618357487922706,0.6255144032921811
2023-12-22,0.09665736069248075,0.19409770263816994,0.029948718747211268,0.07005090150741027,141,151,7449.0,8512.0,1.070921985815603,1.142703718619949
2023-12-25,0.09148860988811709,0.11342409927105575,0.03389660770145249,0.04639590371260751,95,158,5174.0,8265.0,1.6631578947368422,1.5974101275608814
2023-12-26,0.11569357517566169,0.1260726822226145,0.046383375393835524,0.04751153106768069,364,224,27736.0,13034.0,0.6153846153846154,0.46993077588693394
2023-12-27,0.06597285276938034,0.10690788483444258,0.037182346190859986,0.05142868474392866,744,500,47317.0,29117.0,0.6720430107526881,0.6153602299384999
2023-12-28,0.054232444684831765,0.09233226746741675,0.031842986082333095,0.04954015307252033,785,591,46071.0,33311.0,0.7528662420382166,0.7230361832823251
2023-12-29,0.04458928254611399,0.0743687942936571,0.027292035084397787,0.03836062783499713,702,774,41964.0,42503.0,1.1025641025641026,1.0128443427699934
