bootstrap_id,delta_svm_minus_mnir
811,0.0810427818402602
812,0.07391098952748171
813,0.07139751402361594
814,0.07453158581576141
815,0.05216002427169519
816,0.10117454643835744
817,0.08778367520804192
818,0.08169064199565584
819,0.0792067176238514
820,0.06261235104641605
821,0.07848249001628477
822,0.05639039100346749
823,0.046483785242096454
824,0.052619094769508656
825,0.06451851800174141
826,0.05271089397536677
827,0.07696099450010335
828,0.0983778066389766
829,0.07009052775676117
830,0.0780521042661384
831,0.07078332678259952
832,0.08347430904623965
833,0.0877758507047054
834,0.07287635606655546
835,0.06076700543585206
836,0.06655101963956389
837,0.08130630641780412
838,0.08169653559186918
839,0.07471645014541539
840,0.056795289004687555
841,0.09348448310988272
842,0.05970493834769808
843,0.06526285557543843
844,0.07596459888935625
845,0.0740024065882744
846,0.06917873479711661
847,0.07508974804448976
848,0.07170159983376467
849,0.07121875695359153
850,0.08379410714377922
851,0.07708413058651636
852,0.05607963010544659
853,0.04615859928860261
854,0.05976784751155623
855,0.09073850324056915
856,0.09945017523762517
857,0.07072545470669028
858,0.11734196134153074
859,0.07674442292512124
860,0.05463214226552149
861,0.051266489628842504
862,0.07964888453888552
863,0.06153668120782091
864,0.07385934100575686
865,0.041497590900715864
866,0.05823752949654254
867,0.08363880249249683
868,0.06977908085740864
869,0.0655380598205581
870,0.0732035341877626
871,0.07508781530904662
872,0.0860866026068079
873,0.05210485367421064
874,0.06861538041646847
875,0.06636369014093507
876,0.09613933365042521
877,0.0526127766892624
878,0.0770949826143657
879,0.06358961354763193
880,0.0908678702747141
881,0.08818354317576282
882,0.0826076144148371
883,0.05805839994386558
884,0.07783689435354835
885,0.09020523502893829
886,0.0831925219226789
887,0.059344739795882395
888,0.0768900866881595
889,0.0805913651405617
890,0.056729489725695026
891,0.07281289497810817
892,0.07879670371858971
893,0.08281233081726558
894,0.06775872846939912
895,0.06777816083294924
896,0.07429486801743779
897,0.0773842702185692
898,0.0685402170868471
899,0.09851983053385394
900,0.06489340580631264
901,0.095488811755222
902,0.05813512727892489
903,0.06866430438397109
904,0.09140351307752115
905,0.08277416090069739
906,0.08162821959562239
907,0.0673648411887176
908,0.07405530012113187
909,0.07202741166528748
910,0.06462235919325265
911,0.05817168189350019
912,0.07363655402741792
913,0.06296206981398234
914,0.07897172592052154
915,0.07289857939851618
916,0.08166327538331059
917,0.10779109937607673
918,0.08137842990284544
919,0.07302183161883213
920,0.10434146389461613
921,0.075134112489116
922,0.0894417430621054
923,0.09458706473214479
924,0.08170976552813364
925,0.07705222742070572
926,0.05791274225161025
927,0.05784494755274777
928,0.07874331665019146
929,0.08734216994027694
930,0.06529983142968893
931,0.07349235174255292
932,0.09024419412949164
933,0.05369826774557113
934,0.07294995393286857
935,0.09261558263921277
936,0.06474024582479715
937,0.04804338720192225
938,0.07092586363989567
939,0.05170810985623908
940,0.09772354492124824
941,0.06985789633519957
942,0.07658118156061433
943,0.07658854985379837
944,0.08283673296414273
945,0.10389685206897703
946,0.07840383224469966
947,0.05365312627817881
948,0.06510478990455693
949,0.08481642813479834
950,0.04957523544425757
951,0.096725888856252
952,0.0673070470023151
953,0.07349997830810207
954,0.06654758970513908
955,0.07065240073930174
956,0.09178042252866314
957,0.06560995897399413
958,0.07115927884402784
959,0.07578406849672864
960,0.09129727200486387
961,0.07386700777948862
962,0.06652941355915681
963,0.0815001568213734
964,0.08857474476287364
965,0.05980697877070884
966,0.0822940713082963
967,0.0966770826817897
968,0.0774413139224489
969,0.10257551698056133
970,0.10881216609098338
971,0.05601956296306598
972,0.05731536432356288
973,0.056632067051188895
974,0.07419045888055453
975,0.059657262988581816
976,0.05694099224215521
977,0.07450964465816118
978,0.09913093984872107
979,0.07481548712830488
980,0.07357723566409408
981,0.06303769925094194
982,0.06871492014988922
983,0.07285381827447573
984,0.07235119763316811
985,0.08516918434166676
986,0.08134593277410407
987,0.07754852113140032
988,0.06548980859174403
989,0.1006893044953866
990,0.07831980306788394
991,0.058392074189822174
992,0.04927236230534621
993,0.07421242177861864
994,0.09664738396876216
995,0.07677876882134665
996,0.04226914339724169
997,0.06978677666928307
998,0.06191903717182384
999,0.08986137504654912
1000,0.08428781297484572
1001,0.06696609743120718
1002,0.08958034102795809
1003,0.07175110930447404
1004,0.07252365298967345
1005,0.06876237738056956
1006,0.10410462068160847
1007,0.07854623114809745
1008,0.05562546559888448
1009,0.06027244088892009
1010,0.07203718157446592
1011,0.09124358345414652
1012,0.06612152768957852
1013,0.052984579815513244
1014,0.059389913092367685
1015,0.1154576550628173
1016,0.04860051389225689
1017,0.1003744131902361
1018,0.061658114028587285
1019,0.07141022118222407
1020,0.05550321841453998
1021,0.09931189614729236
1022,0.08086554572890198
1023,0.07383890178368685
1024,0.06083726814999513
1025,0.09738315871372594
1026,0.07902232056136499
1027,0.054597678586663256
1028,0.10285271814018482
1029,0.060655303746959544
1030,0.06634473693460269
1031,0.07605394070890797
1032,0.0747099096975602
1033,0.08291047136478413
1034,0.08829094077071653
1035,0.08638949572706434
1036,0.056371272733224176
1037,0.07840784250703597
1038,0.08897161101657325
1039,0.08804988798697705
1040,0.06982445214980598
1041,0.07870361690801897
1042,0.08176934213743259
1043,0.06569546725953895
1044,0.055772416726808105
1045,0.06678430018405523
1046,0.0774118807831522
